Lieferant;EAN-Nummer;Bestellnummer;Vorgang;Jahr;Belegnummer;Bezeichnung 2;Liefertermin Belegposition;Artikelnummer;Referenznummer;Artikelmatchcode;Menge Belegposition;<Offene Menge (vorgangsbezogen);ME;Erfüllt Vorgang;Erfüllt Position;Wkz_Wert;Wkz_Bezeichnung;Preiskennzeichen;Besteuerungsart_Wert;Besteuerungsart_Bezeichnung;Artikelgruppe_Wert;Artikelgruppe_Bezeichnung
70001;8,03412E+12;KCVJN.01#3;3828;2025;10120;Schacht Move / Virgola Höhe 120mm KCVJN.01#3;20.09.2025;101306;;SCHACHT MOVE / VIRGOLA H 120 KCVJN.01#3;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KCVJN.00#3;3828;2025;10120;Schacht Move / Virgola teleskopierbar KCVJN.00#3;20.09.2025;101307;;SCHACHT MOVE/VIRGOLA EDELSTAHL 185+185 KCVJN.00#3;30;30;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KCQAN.00#3;3828;2025;10120;KCQAN.00-3  Grund- und Teleskopschacht;20.09.2025;101316;;SCHACHT WAND EXTRA BREIT;50;50;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8034122354507;CAEI20.E0P2#ZZZB461F;4123;2025;10158;Deckenlüfter für Umluft inkl. Umluftfilter;20.09.2025;101560;;AURA 120;4;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CZUN20.E0P2#ZZZI410F;3828;2025;10120;Wandhaube 120cm Edelstahl;20.09.2025;101660;;ZEUS PRO W 120;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;170;sonstige Hauben Serien
70001;8,03412E+12;CMKN20.E0P2#ZZZN490F;3828;2025;10120;Flachlüfter 120cm Korpus Edelstahl Auszug schwarz;20.09.2025;101661;;MOVE 120 SCHWARZ neuer Filter;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;KACL.108;3828;2025;10120;für Einbaugerät Move / Virgola 120cm KACL.108;20.09.2025;101663;;GLASBODEN MOVE / VIRGOLA 120 KACL.108;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KCVJN.05#3;3828;2025;10120;Schacht Move / Virgola teleskopierbar KCVJN.05#3;20.09.2025;101792;;SCHACHT MOVE/VIRGOLA EDELSTAHL 270+320 KCVJN.05#3;50;50;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CSWN54.E0P7#ZZZB461F;3828;2025;10120;Circle.Tech - Inselhaube - 600m³/h;20.09.2025;101912;;SOPHIE IS 54CM - WEISS;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;CSWN54.E0P7#ZZZJ461F;3828;2025;10120;Circle.Tech - Inselhaube - 600m³/h;20.09.2025;101913;;SOPHIE IS 54CM - ANTHRAZIT;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;CZPI80.E0P7#ZZZH461F;3828;2025;10120;Circle.Tech - Inselhaube - 600m³/h;20.09.2025;102075;;SPAZIO IS 180CM - SCHWARZ;6;6;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;KCQAN.00#B;3828;2025;10120;KCQAN.00#B  Grund- und Teleskopschacht  WEISS;20.09.2025;102290;;SCHACHT WAND EXTRA BREIT - WEISS;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.162#E4F;3828;2025;10120;Lampe 22cm LED 4200K - messing antik;20.09.2025;102304;;SOPHIE LAMPE 22CM - MESSING ANTIK;4;4;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.341;3828;2025;10120;KACL.341 für 200er Durchmesser - 90°;20.09.2025;102318;;RUNDBOGEN 90° - 200MM;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CEQI75.E0P2#ZZZH490F;3828;2025;10120;Inselhaube 175cm schwarz;20.09.2025;102622;;ELLE IS 175  SCHWARZ;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CVXN85.E1P2#ZZZN490F;3828;2025;10120;Wandhaube 85 cm Glas schwarz;20.09.2025;102638;;VERSO NRS 85 SCHWARZ;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;KACL.959;3828;2025;10120;KACL.959 Kohlefilter Verso NRS (Filterset);20.09.2025;102640;;FILTER NRS VERSO;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
